Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F,Y2021,Y2021F,Y2022,Y2022F,Y2023,Y2023F,Y2024,Y2024F
"193","'678","Sao Tome and Principe","6971","Herbaceous crops","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.160000","E","0.160000","E","0.160000","E","0.160000","E","0.160000","E",,,,,,,,,,
"193","'678","Sao Tome and Principe","6971","Herbaceous crops","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,"0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.020000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E"
"193","'678","Sao Tome and Principe","6971","Herbaceous crops","5008","Area from CCI_LC","1000 ha","0.550000","E","0.550000","E","0.800000","E","1.200000","E","1.200000","E","1.570000","E","1.360000","E","1.380000","E","1.340000","E","1.270000","E","1.270000","E","1.260000","E","1.110000","E","1.140000","E","1.160000","E","1.160000","E","1.150000","E","1.150000","E","1.210000","E","0.920000","E","0.890000","E","0.890000","E","0.840000","E","0.840000","E","0.780000","E","0.760000","E","0.740000","E","0.740000","E","0.750000","E","0.750000","E","0.750000","E",,,,
"193","'678","Sao Tome and Principe","6971","Herbaceous crops","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.060000","E","0.040000","E",,,,,,
"193","'678","Sao Tome and Principe","6972","Woody crops","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"O",,"O",,"O",,"O",,"O",,,,,,,,,,
"193","'678","Sao Tome and Principe","6972","Woody crops","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O"
"193","'678","Sao Tome and Principe","6972","Woody crops","5008","Area from CCI_LC","1000 ha","7.410000","E","7.410000","E","7.160000","E","6.890000","E","6.890000","E","6.580000","E","6.790000","E","6.430000","E","6.490000","E","6.120000","E","6.120000","E","6.100000","E","5.180000","E","5.150000","E","5.200000","E","5.200000","E","5.180000","E","5.160000","E","5.250000","E","6.640000","E","6.670000","E","6.650000","E","6.750000","E","6.750000","E","6.830000","E","6.840000","E","6.880000","E","6.870000","E","6.920000","E","7.110000","E","7.130000","E",,,,
"193","'678","Sao Tome and Principe","6972","Woody crops","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"O",,"O",,,,,,
"193","'678","Sao Tome and Principe","6973","Multiple or layered crops","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"O",,"O",,"O",,"O",,"O",,,,,,,,,,
"193","'678","Sao Tome and Principe","6973","Multiple or layered crops","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O"
"193","'678","Sao Tome and Principe","6973","Multiple or layered crops","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"O",,"O",,,,,,
"193","'678","Sao Tome and Principe","6983","Grassland","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"O",,"O",,"O",,"O",,"O",,,,,,,,,,
"193","'678","Sao Tome and Principe","6983","Grassland","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,"0.090000","E","0.000000","E","0.000000","E","0.000000","E","0.020000","E","0.040000","E","0.020000","E","0.060000","E","0.020000","E","0.240000","E","0.240000","E","0.340000","E","0.300000","E","0.320000","E","0.110000","E","0.040000","E","0.040000","E","0.000000","E","0.040000","E","0.000000","E","0.090000","E","0.240000","E","0.060000","E","0.000000","E"
"193","'678","Sao Tome and Principe","6983","Grassland","5008","Area from CCI_LC","1000 ha","1.820000","E","1.820000","E","1.820000","E","1.920000","E","1.920000","E","1.980000","E","1.980000","E","1.780000","E","1.790000","E","1.700000","E","1.700000","E","1.680000","E","1.050000","E","1.050000","E","1.060000","E","1.060000","E","1.050000","E","1.030000","E","1.040000","E","1.130000","E","1.130000","E","1.130000","E","1.140000","E","1.140000","E","1.140000","E","1.140000","E","1.140000","E","1.140000","E","1.150000","E","1.170000","E","1.180000","E",,,,
"193","'678","Sao Tome and Principe","6983","Grassland","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.310000","E","3.310000","E",,,,,,
"193","'678","Sao Tome and Principe","6974","Tree-covered areas","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"O",,"O",,"O",,"O",,"O",,,,,,,,,,
"193","'678","Sao Tome and Principe","6974","Tree-covered areas","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,"80.630000","E","88.860000","E","91.120000","E","91.570000","E","92.190000","E","92.190000","E","92.040000","E","91.890000","E","93.000000","E","92.810000","E","90.610000","E","84.180000","E","77.250000","E","82.890000","E","83.090000","E","83.620000","E","89.180000","E","92.470000","E","94.390000","E","93.880000","E","90.970000","E","81.720000","E","94.220000","E","94.690000","E"
"193","'678","Sao Tome and Principe","6974","Tree-covered areas","5008","Area from CCI_LC","1000 ha","83.230000","E","83.230000","E","83.230000","E","83.010000","E","83.010000","E","82.830000","E","82.830000","E","83.560000","E","83.520000","E","84.130000","E","84.130000","E","84.210000","E","86.500000","E","86.520000","E","86.460000","E","86.460000","E","86.540000","E","86.610000","E","86.450000","E","85.240000","E","85.240000","E","85.310000","E","85.210000","E","85.200000","E","85.180000","E","85.190000","E","85.160000","E","85.180000","E","85.040000","E","84.780000","E","84.720000","E",,,,
"193","'678","Sao Tome and Principe","6974","Tree-covered areas","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90.490000","E","90.650000","E",,,,,,
"193","'678","Sao Tome and Principe","6975","Mangroves","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"O",,"O",,"O",,"O",,"O",,,,,,,,,,
"193","'678","Sao Tome and Principe","6975","Mangroves","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,"6.150000","E","3.500000","E","3.950000","E","4.000000","E","3.950000","E","3.720000","E","3.830000","E","3.360000","E","3.760000","E","3.230000","E","3.480000","E","3.060000","E","3.550000","E","3.460000","E","3.570000","E","3.950000","E","3.610000","E","3.630000","E","2.990000","E","3.160000","E","2.880000","E","3.400000","E","2.990000","E","2.930000","E"
"193","'678","Sao Tome and Principe","6975","Mangroves","5008","Area from CCI_LC","1000 ha","1.000000","E","1.000000","E","1.000000","E","1.000000","E","1.000000","E","1.000000","E","1.000000","E","1.000000","E","1.000000","E","1.000000","E","1.000000","E","1.000000","E","1.000000","E","1.000000","E","1.000000","E","1.000000","E","1.000000","E","1.000000","E","1.000000","E","1.000000","E","1.000000","E","1.020000","E","1.020000","E","1.020000","E","1.020000","E","1.020000","E","1.020000","E","1.020000","E","1.020000","E","1.020000","E","1.020000","E",,,,
"193","'678","Sao Tome and Principe","6975","Mangroves","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","E","0.040000","E",,,,,,
"193","'678","Sao Tome and Principe","6976","Shrub-covered areas","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.230000","E","0.220000","E","0.200000","E","0.190000","E","0.190000","E",,,,,,,,,,
"193","'678","Sao Tome and Principe","6976","Shrub-covered areas","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,"0.000000","E","0.000000","E","0.000000","E","0.020000","E","0.000000","E","0.000000","E","0.000000","E","0.040000","E","0.000000","E","0.000000","E","0.020000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E"
"193","'678","Sao Tome and Principe","6976","Shrub-covered areas","5008","Area from CCI_LC","1000 ha","1.330000","E","1.330000","E","1.330000","E","1.420000","E","1.420000","E","1.480000","E","1.480000","E","1.290000","E","1.300000","E","1.230000","E","1.230000","E","1.200000","E","0.610000","E","0.610000","E","0.610000","E","0.610000","E","0.610000","E","0.590000","E","0.590000","E","0.620000","E","0.610000","E","0.610000","E","0.600000","E","0.600000","E","0.600000","E","0.600000","E","0.600000","E","0.600000","E","0.600000","E","0.600000","E","0.600000","E",,,,
"193","'678","Sao Tome and Principe","6976","Shrub-covered areas","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.020000","E","0.010000","E",,,,,,
"193","'678","Sao Tome and Principe","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.380000","E","5.060000","E","5.700000","E","5.860000","E","5.970000","E",,,,,,,,,,
"193","'678","Sao Tome and Principe","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,"0.600000","E","0.470000","E","0.470000","E","0.360000","E","0.450000","E","0.640000","E","0.410000","E","0.360000","E","0.450000","E","0.640000","E","0.530000","E","0.600000","E","0.470000","E","0.410000","E","0.300000","E","0.170000","E","0.530000","E","0.450000","E","0.490000","E","0.490000","E","0.530000","E","0.360000","E","0.450000","E","0.300000","E"
"193","'678","Sao Tome and Principe","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","5008","Area from CCI_LC","1000 ha","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E",,,,
"193","'678","Sao Tome and Principe","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.040000","E","0.010000","E",,,,,,
"193","'678","Sao Tome and Principe","6978","Sparsely natural vegetated areas","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"O",,"O",,"O",,"O",,"O",,,,,,,,,,
"193","'678","Sao Tome and Principe","6978","Sparsely natural vegetated areas","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O"
"193","'678","Sao Tome and Principe","6978","Sparsely natural vegetated areas","5008","Area from CCI_LC","1000 ha","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.040000","E","0.020000","E","0.020000","E","0.020000","E",,,,
"193","'678","Sao Tome and Principe","6978","Sparsely natural vegetated areas","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"O",,"O",,,,,,
"193","'678","Sao Tome and Principe","6979","Terrestrial barren land","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.100000","E","0.080000","E","0.070000","E","0.070000","E","0.070000","E",,,,,,,,,,
"193","'678","Sao Tome and Principe","6979","Terrestrial barren land","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,"0.020000","E","0.000000","E","0.000000","E","0.000000","E","0.020000","E","0.020000","E","0.020000","E","0.000000","E","0.000000","E","0.020000","E","0.020000","E","0.020000","E","0.020000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.020000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E"
"193","'678","Sao Tome and Principe","6979","Terrestrial barren land","5008","Area from CCI_LC","1000 ha","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E",,,,
"193","'678","Sao Tome and Principe","6979","Terrestrial barren land","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.690000","E","1.040000","E",,,,,,
"193","'678","Sao Tome and Principe","6980","Permanent snow and glaciers","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"O",,"O",,"O",,"O",,"O",,,,,,,,,,
"193","'678","Sao Tome and Principe","6980","Permanent snow and glaciers","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,"0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E"
"193","'678","Sao Tome and Principe","6980","Permanent snow and glaciers","5008","Area from CCI_LC","1000 ha","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E",,,,
"193","'678","Sao Tome and Principe","6980","Permanent snow and glaciers","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","E","0.000000","E",,,,,,
"193","'678","Sao Tome and Principe","6981","Inland water bodies","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.010000","E","0.010000","E","0.010000","E","0.010000","E","0.010000","E",,,,,,,,,,
"193","'678","Sao Tome and Principe","6981","Inland water bodies","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,"9.000000","E","9.000000","E","9.000000","E","9.000000","E","9.000000","E","9.000000","E","9.020000","E","9.000000","E","9.000000","E","9.000000","E","9.000000","E","9.000000","E","9.000000","E","9.000000","E","9.000000","E","9.000000","E","9.000000","E","9.000000","E","9.000000","E","9.000000","E","9.000000","E","9.000000","E","9.000000","E","9.000000","E"
"193","'678","Sao Tome and Principe","6981","Inland water bodies","5008","Area from CCI_LC","1000 ha","11.100000","E","11.100000","E","11.100000","E","10.990000","E","10.990000","E","10.990000","E","10.990000","E","10.990000","E","10.990000","E","10.990000","E","10.990000","E","10.990000","E","10.990000","E","10.970000","E","10.970000","E","10.970000","E","10.900000","E","10.900000","E","10.900000","E","10.900000","E","10.900000","E","10.780000","E","10.780000","E","10.780000","E","10.780000","E","10.780000","E","10.780000","E","10.780000","E","10.780000","E","10.780000","E","10.760000","E",,,,
"193","'678","Sao Tome and Principe","6981","Inland water bodies","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.960000","E","11.060000","E",,,,,,
"193","'678","Sao Tome and Principe","6982","Coastal water bodies and intertidal areas","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.090000","E","11.090000","E","11.090000","E","11.090000","E","11.090000","E",,,,,,,,,,
"193","'678","Sao Tome and Principe","6982","Coastal water bodies and intertidal areas","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O"
"193","'678","Sao Tome and Principe","6982","Coastal water bodies and intertidal areas","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"O",,"O",,,,,,
"194","'682","Saudi Arabia","6970","Artificial surfaces (including urban and associated areas)","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"590.910000","E","592.020000","E","595.340000","E","602.850000","E","617.460000","E",,,,,,,,,,
"194","'682","Saudi Arabia","6970","Artificial surfaces (including urban and associated areas)","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,"484.950000","E","485.140000","E","485.310000","E","485.530000","E","485.590000","E","485.740000","E","485.940000","E","486.280000","E","486.710000","E","487.330000","E","487.710000","E","487.950000","E","488.380000","E","488.660000","E","488.930000","E","489.380000","E","489.620000","E","489.920000","E","490.480000","E","490.860000","E","491.500000","E","492.170000","E","493.860000","E","494.700000","E"
"194","'682","Saudi Arabia","6970","Artificial surfaces (including urban and associated areas)","5008","Area from CCI_LC","1000 ha","144.310000","E","147.460000","E","150.300000","E","153.430000","E","156.360000","E","158.880000","E","161.680000","E","164.230000","E","167.760000","E","184.180000","E","190.630000","E","194.030000","E","196.960000","E","200.900000","E","208.520000","E","215.700000","E","221.010000","E","225.800000","E","232.080000","E","237.100000","E","243.260000","E","259.140000","E","267.870000","E","273.940000","E","288.410000","E","290.030000","E","290.910000","E","312.460000","E","326.110000","E","340.140000","E","379.940000","E",,,,
"194","'682","Saudi Arabia","6970","Artificial surfaces (including urban and associated areas)","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"775.240000","E","825.890000","E",,,,,,
"194","'682","Saudi Arabia","6971","Herbaceous crops","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1793.400000","E","1821.290000","E","1862.510000","E","2086.600000","E","2096.620000","E",,,,,,,,,,
"194","'682","Saudi Arabia","6971","Herbaceous crops","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,"293.900000","E","308.620000","E","302.860000","E","302.830000","E","305.450000","E","319.680000","E","324.750000","E","330.950000","E","335.610000","E","344.390000","E","347.130000","E","347.080000","E","357.190000","E","362.570000","E","349.210000","E","344.850000","E","321.220000","E","324.800000","E","267.140000","E","210.600000","E","195.040000","E","192.990000","E","249.150000","E","285.860000","E"
"194","'682","Saudi Arabia","6971","Herbaceous crops","5008","Area from CCI_LC","1000 ha","2402.180000","E","2391.120000","E","2387.200000","E","2354.900000","E","2343.780000","E","2341.350000","E","2339.400000","E","2310.620000","E","2322.020000","E","2308.600000","E","2315.210000","E","2320.910000","E","2374.240000","E","2367.980000","E","2365.410000","E","2383.670000","E","2393.160000","E","2395.380000","E","2408.250000","E","2410.800000","E","2414.140000","E","2414.770000","E","2473.310000","E","2471.070000","E","2473.710000","E","2468.500000","E","2467.200000","E","2447.310000","E","2431.420000","E","2430.580000","E","2428.030000","E",,,,
"194","'682","Saudi Arabia","6971","Herbaceous crops","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1121.740000","E","1415.820000","E",,,,,,
"194","'682","Saudi Arabia","6972","Woody crops","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"O",,"O",,"O",,"O",,"O",,,,,,,,,,
"194","'682","Saudi Arabia","6972","Woody crops","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O"
"194","'682","Saudi Arabia","6972","Woody crops","5008","Area from CCI_LC","1000 ha","63.180000","E","73.580000","E","76.910000","E","83.790000","E","89.400000","E","94.040000","E","95.500000","E","122.040000","E","124.250000","E","122.560000","E","124.520000","E","128.400000","E","139.000000","E","144.320000","E","149.200000","E","154.110000","E","157.840000","E","162.490000","E","154.880000","E","157.520000","E","157.470000","E","157.240000","E","103.360000","E","104.760000","E","107.290000","E","113.150000","E","118.710000","E","133.010000","E","146.980000","E","146.670000","E","146.510000","E",,,,
"194","'682","Saudi Arabia","6972","Woody crops","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"O",,"O",,,,,,
"194","'682","Saudi Arabia","6973","Multiple or layered crops","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"O",,"O",,"O",,"O",,"O",,,,,,,,,,
"194","'682","Saudi Arabia","6973","Multiple or layered crops","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O",,"O"
"194","'682","Saudi Arabia","6973","Multiple or layered crops","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"O",,"O",,,,,,
"194","'682","Saudi Arabia","6983","Grassland","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"548.840000","E","551.970000","E","568.400000","E","895.530000","E","944.190000","E",,,,,,,,,,
"194","'682","Saudi Arabia","6983","Grassland","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,"2588.310000","E","2192.710000","E","1795.250000","E","1585.120000","E","1493.890000","E","1491.360000","E","1549.290000","E","1485.240000","E","1477.440000","E","1502.950000","E","1565.240000","E","1601.470000","E","1725.040000","E","1878.950000","E","1825.780000","E","1899.510000","E","1837.700000","E","1817.530000","E","1911.100000","E","1824.920000","E","1800.980000","E","1788.300000","E","2048.830000","E","2416.300000","E"
"194","'682","Saudi Arabia","6983","Grassland","5008","Area from CCI_LC","1000 ha","193.570000","E","193.950000","E","194.300000","E","189.980000","E","188.070000","E","185.900000","E","186.480000","E","186.690000","E","187.150000","E","181.340000","E","179.050000","E","179.200000","E","182.870000","E","174.860000","E","170.510000","E","171.940000","E","169.480000","E","170.060000","E","170.330000","E","171.220000","E","171.870000","E","173.970000","E","175.240000","E","176.000000","E","178.470000","E","179.020000","E","179.470000","E","182.180000","E","183.910000","E","185.720000","E","190.880000","E",,,,
"194","'682","Saudi Arabia","6983","Grassland","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"898.820000","E","1051.300000","E",,,,,,
"194","'682","Saudi Arabia","6974","Tree-covered areas","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"O",,"O",,"O",,"O",,"O",,,,,,,,,,
"194","'682","Saudi Arabia","6974","Tree-covered areas","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,"4.050000","E","3.700000","E","2.950000","E","3.380000","E","3.900000","E","3.620000","E","4.240000","E","2.630000","E","2.250000","E","1.670000","E","1.760000","E","1.800000","E","2.630000","E","3.000000","E","3.380000","E","5.180000","E","9.390000","E","6.800000","E","5.880000","E","7.170000","E","8.280000","E","4.220000","E","8.950000","E","16.910000","E"
"194","'682","Saudi Arabia","6974","Tree-covered areas","5008","Area from CCI_LC","1000 ha","120.820000","E","121.450000","E","122.020000","E","119.400000","E","117.620000","E","114.300000","E","113.830000","E","113.100000","E","113.360000","E","113.680000","E","113.650000","E","113.210000","E","113.880000","E","112.790000","E","113.200000","E","115.510000","E","116.560000","E","117.470000","E","118.580000","E","119.610000","E","120.820000","E","126.190000","E","130.410000","E","131.600000","E","134.730000","E","135.960000","E","136.750000","E","141.660000","E","143.910000","E","148.480000","E","158.100000","E",,,,
"194","'682","Saudi Arabia","6974","Tree-covered areas","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81.300000","E","134.250000","E",,,,,,
"194","'682","Saudi Arabia","6975","Mangroves","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"O",,"O",,"O",,"O",,"O",,,,,,,,,,
"194","'682","Saudi Arabia","6975","Mangroves","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,"0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E"
